weapon_name,type,mode,monster_name,part,BASE,TU1,TU2,TU3,TU4,TU5,BU_LS,BU_B
vaik,water,css,Magma Almudron,Foreleg 0,709.0,698.0,723.0,737.0,894.0,941.0,1025.0,1113.0
vaik,water,css,Magma Almudron,Foreleg 1,1011.0,1024.0,1062.0,1082.0,1307.0,1375.0,1488.0,1621.0
vaik,water,css,Magma Almudron,Foreleg 2,1362.0,1378.0,1425.0,1449.0,1747.0,1836.0,1979.0,2134.0
vaik,water,css,Magma Almudron,Foreleg 3,1429.0,1445.0,1491.0,1513.0,1822.0,1914.0,2058.0,2205.0
vaik,water,css,Magma Almudron,Head 0,1077.0,1091.0,1128.0,1146.0,1382.0,1453.0,1567.0,1692.0
vaik,water,css,Magma Almudron,Head 1,1546.0,1565.0,1617.0,1643.0,1980.0,2081.0,2241.0,2413.0
vaik,water,css,Magma Almudron,Head 2,1142.0,1156.0,1192.0,1210.0,1456.0,1531.0,1645.0,1765.0
vaik,water,css,Magma Almudron,Hind Leg 0,410.0,402.0,420.0,429.0,524.0,552.0,608.0,674.0
vaik,water,css,Magma Almudron,Hind Leg 1,1274.0,1287.0,1322.0,1340.0,1607.0,1687.0,1804.0,1908.0
vaik,water,css,Magma Almudron,Large Mudbulb 0,277.0,277.0,273.0,272.0,321.0,333.0,337.0,306.0
vaik,water,css,Magma Almudron,Tail Base 0,708.0,725.0,780.0,808.0,1002.0,1063.0,1196.0,1424.0
vaik,water,css,Magma Almudron,Tail Tip 0,1099.0,1115.0,1165.0,1191.0,1445.0,1524.0,1662.0,1847.0
vaik,water,css,Magma Almudron,Tail Tip 1,1165.0,1182.0,1230.0,1255.0,1520.0,1602.0,1741.0,1919.0
vaik,water,css,Magnamalo,Armblade (broken) 0,808.0,801.0,814.0,819.0,976.0,1022.0,1082.0,1105.0
vaik,water,css,Magnamalo,Armblade 0,676.0,669.0,683.0,690.0,832.0,872.0,931.0,966.0
vaik,water,css,Magnamalo,Back 0,597.0,586.0,615.0,628.0,767.0,807.0,890.0,992.0
vaik,water,css,Magnamalo,Foreleg 0,775.0,789.0,829.0,850.0,1042.0,1101.0,1210.0,1369.0
vaik,water,css,Magnamalo,Head (broken) 0,966.0,959.0,970.0,974.0,1157.0,1208.0,1272.0,1277.0
vaik,water,css,Magnamalo,Head 0,988.0,978.0,1000.0,1011.0,1208.0,1267.0,1356.0,1413.0
vaik,water,css,Magnamalo,Hind Leg 0,863.0,880.0,932.0,960.0,1181.0,1249.0,1385.0,1595.0
vaik,water,css,Magnamalo,Tail 0,743.0,731.0,756.0,769.0,933.0,981.0,1066.0,1150.0
vaik,water,css,Magnamalo,Tailblade (broken) 0,916.0,913.0,914.0,912.0,1074.0,1119.0,1158.0,1111.0
vaik,water,css,Magnamalo,Tailblade 0,676.0,669.0,683.0,690.0,832.0,872.0,931.0,966.0
vaik,water,css,Magnamalo,Torso 0,631.0,644.0,687.0,709.0,875.0,928.0,1035.0,1210.0
vaik,water,css,Malzeno,Foreleg 0,499.0,499.0,493.0,488.0,578.0,599.0,607.0,550.0
vaik,water,css,Malzeno,Foreleg 1,763.0,763.0,753.0,746.0,872.0,905.0,917.0,832.0
vaik,water,css,Malzeno,Head 0,605.0,605.0,598.0,593.0,692.0,717.0,727.0,660.0
vaik,water,css,Malzeno,Head 1,724.0,724.0,715.0,709.0,826.0,857.0,870.0,789.0
vaik,water,css,Malzeno,Hind Leg 0,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Malzeno,Tail 0,388.0,388.0,384.0,380.0,448.0,466.0,472.0,428.0
vaik,water,css,Malzeno,Tail Tip 0,288.0,288.0,286.0,282.0,333.0,346.0,350.0,317.0
vaik,water,css,Malzeno,Tail Tip 1,657.0,657.0,649.0,644.0,751.0,780.0,790.0,717.0
vaik,water,css,Malzeno,Torso 0,355.0,355.0,351.0,348.0,410.0,426.0,432.0,391.0
vaik,water,css,Malzeno,Wing 0,311.0,311.0,307.0,305.0,359.0,373.0,378.0,342.0
vaik,water,css,Mizutsune,Body 0,277.0,277.0,273.0,272.0,321.0,333.0,337.0,306.0
vaik,water,css,Mizutsune,Body 1,277.0,277.0,273.0,272.0,321.0,333.0,337.0,306.0
vaik,water,css,Mizutsune,Body 2,277.0,277.0,273.0,272.0,321.0,333.0,337.0,306.0
vaik,water,css,Mizutsune,Body 3,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Mizutsune,Body 4,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Mizutsune,Dorsal Fin 0,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Mizutsune,Dorsal Fin 1,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Mizutsune,Dorsal Fin 2,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Mizutsune,Dorsal Fin 3,632.0,632.0,623.0,618.0,721.0,749.0,759.0,688.0
vaik,water,css,Mizutsune,Dorsal Fin 4,632.0,632.0,623.0,618.0,721.0,749.0,759.0,688.0
vaik,water,css,Mizutsune,Foreleg 0,311.0,311.0,307.0,305.0,359.0,373.0,378.0,342.0
vaik,water,css,Mizutsune,Foreleg 1,311.0,311.0,307.0,305.0,359.0,373.0,378.0,342.0
vaik,water,css,Mizutsune,Foreleg 2,311.0,311.0,307.0,305.0,359.0,373.0,378.0,342.0
vaik,water,css,Mizutsune,Foreleg 3,366.0,366.0,361.0,359.0,423.0,439.0,444.0,404.0
vaik,water,css,Mizutsune,Foreleg 4,366.0,366.0,361.0,359.0,423.0,439.0,444.0,404.0
vaik,water,css,Mizutsune,Head 0,828.0,828.0,818.0,812.0,947.0,983.0,997.0,904.0
vaik,water,css,Mizutsune,Head 1,828.0,828.0,818.0,812.0,947.0,983.0,997.0,904.0
vaik,water,css,Mizutsune,Head 2,828.0,828.0,818.0,812.0,947.0,983.0,997.0,904.0
vaik,water,css,Mizutsune,Head 3,960.0,960.0,949.0,940.0,1097.0,1139.0,1154.0,1047.0
vaik,water,css,Mizutsune,Head 4,960.0,960.0,949.0,940.0,1097.0,1139.0,1154.0,1047.0
vaik,water,css,Mizutsune,Hind Leg 0,422.0,422.0,417.0,413.0,488.0,505.0,512.0,465.0
vaik,water,css,Mizutsune,Hind Leg 1,422.0,422.0,417.0,413.0,488.0,505.0,512.0,465.0
vaik,water,css,Mizutsune,Hind Leg 2,422.0,422.0,417.0,413.0,488.0,505.0,512.0,465.0
vaik,water,css,Mizutsune,Hind Leg 3,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Mizutsune,Hind Leg 4,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Mizutsune,Left Claw 0,267.0,267.0,263.0,261.0,308.0,320.0,324.0,293.0
vaik,water,css,Mizutsune,Left Claw 1,267.0,267.0,263.0,261.0,308.0,320.0,324.0,293.0
vaik,water,css,Mizutsune,Left Claw 2,311.0,311.0,307.0,305.0,359.0,373.0,378.0,342.0
vaik,water,css,Mizutsune,Left Claw 3,321.0,321.0,317.0,315.0,371.0,386.0,391.0,355.0
vaik,water,css,Mizutsune,Left Claw 4,321.0,321.0,317.0,315.0,371.0,386.0,391.0,355.0
vaik,water,css,Mizutsune,Neck 0,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Mizutsune,Neck 1,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Mizutsune,Neck 2,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Mizutsune,Neck 3,697.0,697.0,688.0,682.0,797.0,827.0,838.0,759.0
vaik,water,css,Mizutsune,Neck 4,697.0,697.0,688.0,682.0,797.0,827.0,838.0,759.0
vaik,water,css,Mizutsune,Right Claw 0,267.0,267.0,263.0,261.0,308.0,320.0,324.0,293.0
vaik,water,css,Mizutsune,Right Claw 1,267.0,267.0,263.0,261.0,308.0,320.0,324.0,293.0
vaik,water,css,Mizutsune,Right Claw 2,311.0,311.0,307.0,305.0,359.0,373.0,378.0,342.0
vaik,water,css,Mizutsune,Right Claw 3,321.0,321.0,317.0,315.0,371.0,386.0,391.0,355.0
vaik,water,css,Mizutsune,Right Claw 4,321.0,321.0,317.0,315.0,371.0,386.0,391.0,355.0
vaik,water,css,Mizutsune,Tail 0,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Mizutsune,Tail 1,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Mizutsune,Tail 2,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Mizutsune,Tail 3,697.0,697.0,688.0,682.0,797.0,827.0,838.0,759.0
vaik,water,css,Mizutsune,Tail 4,697.0,697.0,688.0,682.0,797.0,827.0,838.0,759.0
vaik,water,css,Nargacuga,Abdomen 0,444.0,444.0,438.0,434.0,513.0,532.0,540.0,490.0
vaik,water,css,Nargacuga,Cutwing 0,322.0,317.0,326.0,329.0,396.0,416.0,445.0,464.0
vaik,water,css,Nargacuga,Foreleg 0,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Nargacuga,Head 0,855.0,855.0,845.0,837.0,977.0,1014.0,1028.0,933.0
vaik,water,css,Nargacuga,Head 1,1057.0,1051.0,1061.0,1065.0,1262.0,1318.0,1383.0,1377.0
vaik,water,css,Nargacuga,Hind Leg 0,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Nargacuga,Neck/Back 0,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Nargacuga,Tail 0,605.0,605.0,598.0,593.0,692.0,717.0,727.0,660.0
vaik,water,css,Nargacuga,Tail 1,724.0,724.0,715.0,709.0,826.0,857.0,870.0,789.0
vaik,water,css,Nargacuga,Tail Tip 0,444.0,444.0,438.0,434.0,513.0,532.0,540.0,490.0
vaik,water,css,Nargacuga,Tail Tip 1,588.0,584.0,589.0,590.0,704.0,735.0,769.0,758.0
vaik,water,css,Narwa the Allmother,Abdomen (Thundersac) 0,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Narwa the Allmother,Abdomen (Thundersac) 1,1404.0,1399.0,1394.0,1389.0,1630.0,1696.0,1744.0,1642.0
vaik,water,css,Narwa the Allmother,Back (Charged) 0,366.0,362.0,370.0,373.0,448.0,469.0,499.0,514.0
vaik,water,css,Narwa the Allmother,Back (Charged) 1,877.0,874.0,875.0,874.0,1029.0,1072.0,1111.0,1068.0
vaik,water,css,Narwa the Allmother,Chest (Charged) 0,388.0,388.0,384.0,380.0,448.0,466.0,472.0,428.0
vaik,water,css,Narwa the Allmother,Chest (Charged) 1,1008.0,1005.0,1004.0,1002.0,1180.0,1229.0,1268.0,1213.0
vaik,water,css,Narwa the Allmother,Head 0,532.0,528.0,533.0,535.0,640.0,669.0,702.0,698.0
vaik,water,css,Narwa the Allmother,Head 1,1272.0,1268.0,1265.0,1259.0,1481.0,1541.0,1585.0,1499.0
vaik,water,css,Narwa the Allmother,Leg Fin 0,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Narwa the Allmother,Neck 0,444.0,444.0,438.0,434.0,513.0,532.0,540.0,490.0
vaik,water,css,Narwa the Allmother,Tail 0,444.0,444.0,438.0,434.0,513.0,532.0,540.0,490.0
vaik,water,css,Narwa the Allmother,Tail Tip (Charged) 0,388.0,388.0,384.0,380.0,448.0,466.0,472.0,428.0
vaik,water,css,Narwa the Allmother,Tail Tip (Charged) 1,1250.0,1250.0,1235.0,1223.0,1428.0,1483.0,1502.0,1362.0
vaik,water,css,Narwa the Allmother,Torso 0,444.0,444.0,438.0,434.0,513.0,532.0,540.0,490.0
vaik,water,css,Narwa the Allmother,Wingarm (Charged) 0,488.0,488.0,482.0,478.0,564.0,585.0,593.0,539.0
vaik,water,css,Narwa the Allmother,Wingarm (Charged) 1,1298.0,1295.0,1290.0,1285.0,1510.0,1572.0,1617.0,1527.0
vaik,water,css,Narwa the Allmother,Wingarm 0,477.0,473.0,478.0,481.0,576.0,602.0,634.0,636.0
vaik,water,css,Primordial Malzeno,Foreleg 0,499.0,499.0,493.0,488.0,578.0,599.0,607.0,550.0
vaik,water,css,Primordial Malzeno,Foreleg 1,763.0,763.0,753.0,746.0,872.0,905.0,917.0,832.0
vaik,water,css,Primordial Malzeno,Foreleg 2,763.0,763.0,753.0,746.0,872.0,905.0,917.0,832.0
vaik,water,css,Primordial Malzeno,Foreleg 3,763.0,763.0,753.0,746.0,872.0,905.0,917.0,832.0
vaik,water,css,Primordial Malzeno,Head 0,605.0,605.0,598.0,593.0,692.0,717.0,727.0,660.0
vaik,water,css,Primordial Malzeno,Head 1,724.0,724.0,715.0,709.0,826.0,857.0,870.0,789.0
vaik,water,css,Primordial Malzeno,Head 2,724.0,724.0,715.0,709.0,826.0,857.0,870.0,789.0
vaik,water,css,Primordial Malzeno,Head 3,724.0,724.0,715.0,709.0,826.0,857.0,870.0,789.0
vaik,water,css,Primordial Malzeno,Hind Leg 0,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Primordial Malzeno,Hind Leg 1,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Primordial Malzeno,Hind Leg 2,499.0,499.0,493.0,488.0,578.0,599.0,607.0,550.0
vaik,water,css,Primordial Malzeno,Hind Leg 3,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Primordial Malzeno,Tail 0,388.0,388.0,384.0,380.0,448.0,466.0,472.0,428.0
vaik,water,css,Primordial Malzeno,Tail 1,388.0,388.0,384.0,380.0,448.0,466.0,472.0,428.0
vaik,water,css,Primordial Malzeno,Tail 2,499.0,499.0,493.0,488.0,578.0,599.0,607.0,550.0
vaik,water,css,Primordial Malzeno,Tail 3,388.0,388.0,384.0,380.0,448.0,466.0,472.0,428.0
vaik,water,css,Primordial Malzeno,Tail Tip 0,288.0,288.0,286.0,282.0,333.0,346.0,350.0,317.0
vaik,water,css,Primordial Malzeno,Tail Tip 1,657.0,657.0,649.0,644.0,751.0,780.0,790.0,717.0
vaik,water,css,Primordial Malzeno,Tail Tip 2,657.0,657.0,649.0,644.0,751.0,780.0,790.0,717.0
vaik,water,css,Primordial Malzeno,Tail Tip 3,657.0,657.0,649.0,644.0,751.0,780.0,790.0,717.0
vaik,water,css,Primordial Malzeno,Torso 0,355.0,355.0,351.0,348.0,410.0,426.0,432.0,391.0
vaik,water,css,Primordial Malzeno,Torso 1,355.0,355.0,351.0,348.0,410.0,426.0,432.0,391.0
vaik,water,css,Primordial Malzeno,Torso 2,499.0,499.0,493.0,488.0,578.0,599.0,607.0,550.0
vaik,water,css,Primordial Malzeno,Torso 3,355.0,355.0,351.0,348.0,410.0,426.0,432.0,391.0
vaik,water,css,Primordial Malzeno,Wing 0,244.0,244.0,242.0,239.0,282.0,292.0,296.0,269.0
vaik,water,css,Primordial Malzeno,Wing 1,244.0,244.0,242.0,239.0,282.0,292.0,296.0,269.0
vaik,water,css,Primordial Malzeno,Wing 2,388.0,388.0,384.0,380.0,448.0,466.0,472.0,428.0
vaik,water,css,Primordial Malzeno,Wing 3,244.0,244.0,242.0,239.0,282.0,292.0,296.0,269.0
vaik,water,css,Pukei Pukei,Head 0,987.0,987.0,974.0,965.0,1128.0,1170.0,1187.0,1076.0
vaik,water,css,Pukei Pukei,Leg 0,499.0,499.0,493.0,488.0,578.0,599.0,607.0,550.0
vaik,water,css,Pukei Pukei,Neck 0,444.0,444.0,438.0,434.0,513.0,532.0,540.0,490.0
vaik,water,css,Pukei Pukei,Tail 0,724.0,724.0,715.0,709.0,826.0,857.0,870.0,789.0
vaik,water,css,Pukei Pukei,Tongue 0,1250.0,1250.0,1235.0,1223.0,1428.0,1483.0,1502.0,1362.0
vaik,water,css,Pukei Pukei,Torso 0,388.0,388.0,384.0,380.0,448.0,466.0,472.0,428.0
vaik,water,css,Pukei Pukei,Wing 0,657.0,657.0,649.0,644.0,751.0,780.0,790.0,717.0
vaik,water,css,Pyre Rakna Kadaki,Abdomen (Cocooned) 0,1099.0,1115.0,1165.0,1191.0,1445.0,1524.0,1662.0,1847.0
vaik,water,css,Pyre Rakna Kadaki,Abdomen 0,598.0,591.0,606.0,614.0,742.0,778.0,837.0,880.0
vaik,water,css,Pyre Rakna Kadaki,Chest 0,454.0,446.0,464.0,473.0,575.0,605.0,662.0,722.0
vaik,water,css,Pyre Rakna Kadaki,Claw 0,752.0,771.0,839.0,874.0,1088.0,1158.0,1316.0,1601.0
vaik,water,css,Pyre Rakna Kadaki,Claw 1st Break 0,454.0,446.0,464.0,473.0,575.0,605.0,662.0,722.0
vaik,water,css,Pyre Rakna Kadaki,Claw 2nd Break 0,686.0,699.0,741.0,764.0,939.0,995.0,1102.0,1271.0
vaik,water,css,Pyre Rakna Kadaki,Head 0,1165.0,1182.0,1230.0,1255.0,1520.0,1602.0,1741.0,1919.0
vaik,water,css,Pyre Rakna Kadaki,Leg (Thread) 0,1528.0,1535.0,1589.0,1617.0,1964.0,2065.0,2235.0,2421.0
vaik,water,css,Pyre Rakna Kadaki,Leg 0,510.0,502.0,518.0,527.0,638.0,672.0,728.0,782.0
vaik,water,css,Rajang,Foreleg 0,588.0,584.0,589.0,590.0,704.0,735.0,769.0,758.0
vaik,water,css,Rajang,Foreleg 1,199.0,196.0,205.0,209.0,256.0,269.0,296.0,331.0
vaik,water,css,Rajang,Head 0,944.0,940.0,939.0,938.0,1104.0,1151.0,1189.0,1140.0
vaik,water,css,Rajang,Hind Leg 0,477.0,473.0,478.0,481.0,576.0,602.0,634.0,636.0
vaik,water,css,Rajang,Tail 0,477.0,473.0,478.0,481.0,576.0,602.0,634.0,636.0
vaik,water,css,Rajang,Tail 1,944.0,940.0,939.0,938.0,1104.0,1151.0,1189.0,1140.0
vaik,water,css,Rajang,Torso 0,588.0,584.0,589.0,590.0,704.0,735.0,769.0,758.0
vaik,water,css,Rakna Kadaki,Abdomen (Cocooned) 0,657.0,657.0,649.0,644.0,751.0,780.0,790.0,717.0
vaik,water,css,Rakna Kadaki,Abdomen (Cocooned) 1,657.0,657.0,649.0,644.0,751.0,780.0,790.0,717.0
vaik,water,css,Rakna Kadaki,Abdomen 0,477.0,473.0,478.0,481.0,576.0,602.0,634.0,636.0
vaik,water,css,Rakna Kadaki,Chest 0,366.0,362.0,370.0,373.0,448.0,469.0,499.0,514.0
vaik,water,css,Rakna Kadaki,Claw 0,486.0,476.0,504.0,519.0,638.0,675.0,755.0,868.0
vaik,water,css,Rakna Kadaki,Claw 1st Break 0,366.0,362.0,370.0,373.0,448.0,469.0,499.0,514.0
vaik,water,css,Rakna Kadaki,Claw 2nd Break 0,422.0,417.0,424.0,427.0,512.0,536.0,567.0,575.0
vaik,water,css,Rakna Kadaki,Head 0,966.0,959.0,970.0,974.0,1157.0,1208.0,1272.0,1277.0
vaik,water,css,Rakna Kadaki,Leg (Thread) 0,477.0,477.0,472.0,467.0,551.0,572.0,580.0,526.0
vaik,water,css,Rakna Kadaki,Leg 0,366.0,362.0,370.0,373.0,448.0,469.0,499.0,514.0
vaik,water,css,Rathalos,Abdomen 0,366.0,362.0,370.0,373.0,448.0,469.0,499.0,514.0
vaik,water,css,Rathalos,Back 0,366.0,362.0,370.0,373.0,448.0,469.0,499.0,514.0
vaik,water,css,Rathalos,Head 0,1120.0,1109.0,1130.0,1139.0,1360.0,1423.0,1514.0,1557.0
vaik,water,css,Rathalos,Leg 0,388.0,388.0,384.0,380.0,448.0,466.0,472.0,428.0
vaik,water,css,Rathalos,Neck 0,477.0,473.0,478.0,481.0,576.0,602.0,634.0,636.0
vaik,water,css,Rathalos,Tail 0,588.0,584.0,589.0,590.0,704.0,735.0,769.0,758.0
vaik,water,css,Rathalos,Wing 0,834.0,827.0,839.0,846.0,1006.0,1053.0,1114.0,1133.0
vaik,water,css,Rathian,Back 0,477.0,473.0,478.0,481.0,576.0,602.0,634.0,636.0
vaik,water,css,Rathian,Head 0,1186.0,1174.0,1195.0,1204.0,1434.0,1502.0,1592.0,1627.0
vaik,water,css,Rathian,Leg 0,444.0,444.0,438.0,434.0,513.0,532.0,540.0,490.0
vaik,water,css,Rathian,Neck 0,444.0,444.0,438.0,434.0,513.0,532.0,540.0,490.0
vaik,water,css,Rathian,Tail 0,588.0,584.0,589.0,590.0,704.0,735.0,769.0,758.0
vaik,water,css,Rathian,Torso 0,477.0,473.0,478.0,481.0,576.0,602.0,634.0,636.0
vaik,water,css,Rathian,Wing 0,676.0,669.0,683.0,690.0,832.0,872.0,931.0,966.0
vaik,water,css,Risen Chameleos,Abdomen 0,366.0,362.0,370.0,373.0,448.0,469.0,499.0,514.0
vaik,water,css,Risen Chameleos,Abdomen 1,588.0,584.0,589.0,590.0,704.0,735.0,769.0,758.0
vaik,water,css,Risen Chameleos,Back 0,277.0,277.0,273.0,272.0,321.0,333.0,337.0,306.0
vaik,water,css,Risen Chameleos,Back 1,277.0,277.0,273.0,272.0,321.0,333.0,337.0,306.0
vaik,water,css,Risen Chameleos,Foreleg 0,499.0,499.0,493.0,488.0,578.0,599.0,607.0,550.0
vaik,water,css,Risen Chameleos,Foreleg 1,499.0,499.0,493.0,488.0,578.0,599.0,607.0,550.0
vaik,water,css,Risen Chameleos,Head 0,724.0,724.0,715.0,709.0,826.0,857.0,870.0,789.0
vaik,water,css,Risen Chameleos,Head 1,724.0,724.0,715.0,709.0,826.0,857.0,870.0,789.0
vaik,water,css,Risen Chameleos,Hind Leg 0,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Risen Chameleos,Hind Leg 1,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Risen Chameleos,Tail 0,388.0,388.0,384.0,380.0,448.0,466.0,472.0,428.0
vaik,water,css,Risen Chameleos,Tail 1,388.0,388.0,384.0,380.0,448.0,466.0,472.0,428.0
vaik,water,css,Risen Chameleos,Wing 0,244.0,244.0,242.0,239.0,282.0,292.0,296.0,269.0
vaik,water,css,Risen Chameleos,Wing 1,244.0,244.0,242.0,239.0,282.0,292.0,296.0,269.0
vaik,water,css,Risen Crimsonglow Valstrax,Body 0,686.0,699.0,741.0,764.0,939.0,995.0,1102.0,1271.0
vaik,water,css,Risen Crimsonglow Valstrax,Body 1,686.0,699.0,741.0,764.0,939.0,995.0,1102.0,1271.0
vaik,water,css,Risen Crimsonglow Valstrax,Body 2,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Risen Crimsonglow Valstrax,Body 3,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Risen Crimsonglow Valstrax,Chest (Windsac) 0,1493.0,1510.0,1555.0,1577.0,1896.0,1992.0,2137.0,2277.0
vaik,water,css,Risen Crimsonglow Valstrax,Chest (Windsac) 1,1493.0,1510.0,1555.0,1577.0,1896.0,1992.0,2137.0,2277.0
vaik,water,css,Risen Crimsonglow Valstrax,Chest (Windsac) 2,1493.0,1510.0,1555.0,1577.0,1896.0,1992.0,2137.0,2277.0
vaik,water,css,Risen Crimsonglow Valstrax,Chest (Windsac) 3,1493.0,1510.0,1555.0,1577.0,1896.0,1992.0,2137.0,2277.0
vaik,water,css,Risen Crimsonglow Valstrax,Chest 0,686.0,699.0,741.0,764.0,939.0,995.0,1102.0,1271.0
vaik,water,css,Risen Crimsonglow Valstrax,Chest 1,686.0,699.0,741.0,764.0,939.0,995.0,1102.0,1271.0
vaik,water,css,Risen Crimsonglow Valstrax,Chest 2,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Risen Crimsonglow Valstrax,Chest 3,333.0,333.0,330.0,326.0,384.0,399.0,404.0,367.0
vaik,water,css,Risen Crimsonglow Valstrax,Foreleg 0,719.0,736.0,790.0,818.0,1014.0,1077.0,1208.0,1435.0
vaik,water,css,Risen Crimsonglow Valstrax,Foreleg 1,719.0,736.0,790.0,818.0,1014.0,1077.0,1208.0,1435.0
vaik,water,css,Risen Crimsonglow Valstrax,Foreleg 2,719.0,736.0,790.0,818.0,1014.0,1077.0,1208.0,1435.0
vaik,water,css,Risen Crimsonglow Valstrax,Foreleg 3,719.0,736.0,790.0,818.0,1014.0,1077.0,1208.0,1435.0
vaik,water,css,Risen Crimsonglow Valstrax,Head 0,1165.0,1182.0,1230.0,1255.0,1520.0,1602.0,1741.0,1919.0
vaik,water,css,Risen Crimsonglow Valstrax,Head 1,1165.0,1182.0,1230.0,1255.0,1520.0,1602.0,1741.0,1919.0
vaik,water,css,Risen Crimsonglow Valstrax,Head 2,750.0,750.0,740.0,734.0,857.0,889.0,901.0,818.0
vaik,water,css,Risen Crimsonglow Valstrax,Head 3,750.0,750.0,740.0,734.0,857.0,889.0,901.0,818.0
vaik,water,css,Risen Crimsonglow Valstrax,Hind Leg 0,543.0,531.0,559.0,574.0,703.0,741.0,822.0,930.0
vaik,water,css,Risen Crimsonglow Valstrax,Hind Leg 1,543.0,531.0,559.0,574.0,703.0,741.0,822.0,930.0
vaik,water,css,Risen Crimsonglow Valstrax,Hind Leg 2,277.0,277.0,273.0,272.0,321.0,333.0,337.0,306.0
vaik,water,css,Risen Crimsonglow Valstrax,Hind Leg 3,277.0,277.0,273.0,272.0,321.0,333.0,337.0,306.0
vaik,water,css,Risen Crimsonglow Valstrax,Neck 0,886.0,902.0,955.0,981.0,1207.0,1276.0,1411.0,1619.0
vaik,water,css,Risen Crimsonglow Valstrax,Neck 1,886.0,902.0,955.0,981.0,1207.0,1276.0,1411.0,1619.0
vaik,water,css,Risen Crimsonglow Valstrax,Neck 2,444.0,444.0,438.0,434.0,513.0,532.0,540.0,490.0
vaik,water,css,Risen Crimsonglow Valstrax,Neck 3,444.0,444.0,438.0,434.0,513.0,532.0,540.0,490.0
vaik,water,css,Risen Crimsonglow Valstrax,Tail 0,852.0,866.0,906.0,927.0,1132.0,1193.0,1304.0,1455.0
vaik,water,css,Risen Crimsonglow Valstrax,Tail 1,852.0,866.0,906.0,927.0,1132.0,1193.0,1304.0,1455.0
vaik,water,css,Risen Crimsonglow Valstrax,Tail 2,499.0,499.0,493.0,488.0,578.0,599.0,607.0,550.0
vaik,water,css,Risen Crimsonglow Valstrax,Tail 3,499.0,499.0,493.0,488.0,578.0,599.0,607.0,550.0
vaik,water,css,Risen Crimsonglow Valstrax,Wing 0,686.0,702.0,757.0,787.0,975.0,1035.0,1169.0,1399.0
vaik,water,css,Risen Crimsonglow Valstrax,Wing 1,842.0,842.0,832.0,824.0,962.0,999.0,1012.0,918.0
vaik,water,css,Risen Crimsonglow Valstrax,Wing 2,244.0,244.0,242.0,239.0,282.0,292.0,296.0,269.0
vaik,water,css,Risen Crimsonglow Valstrax,Wing 3,842.0,842.0,832.0,824.0,962.0,999.0,1012.0,918.0
vaik,water,css,Risen Crimsonglow Valstrax,Wingarm 0,764.0,753.0,778.0,791.0,959.0,1008.0,1093.0,1175.0
vaik,water,css,Risen Crimsonglow Valstrax,Wingarm 1,764.0,753.0,778.0,791.0,959.0,1008.0,1093.0,1175.0
vaik,water,css,Risen Crimsonglow Valstrax,Wingarm 2,764.0,753.0,778.0,791.0,959.0,1008.0,1093.0,1175.0
vaik,water,css,Risen Crimsonglow Valstrax,Wingarm 3,764.0,753.0,778.0,791.0,959.0,1008.0,1093.0,1175.0
vaik,water,css,Risen Kushala Daora,Abdomen 0,477.0,473.0,478.0,481.0,576.0,602.0,634.0,636.0
vaik,water,css,Risen Kushala Daora,Back 0,344.0,339.0,347.0,350.0,422.0,442.0,471.0,489.0
